id,category,brand,title,description,price,specTableContent
3861945,computers_and_accessories,,corsair vengeance lpx ddr4 3000 pc419200 32gb 2x16gb cl15es cl15 es,,,
16767895,computers_and_accessories,"""hewlett packard enterprise""",hewlett packard enterprise 394793b21 internal ethernet 1000mbits networking card 0829160999111 product data hewlett card 394793b21,""" more>>> short summary description hewlett packard enterprise 394793-b21 internal ethernet 1000mbit/s networking card: this short summary of the hewlett packard enterprise 394793-b21 internal ethernet 1000mbit/s networking card data-sheet is auto-generated and uses the product title and the first six key specs. hewlett packard enterprise 394793-b21, wired, pci-e, ethernet, 1000 mbit/s, 2.52"" (64 mm), 6.61"" (168 mm) long summary description hewlett packard enterprise 394793-b21 internal ethernet 1000mbit/s networking card : hewlett packard enterprise 394793-b21. connectivity technology: wired, host interface: pci-e, interface: ethernet. data transfer rate (max): 1000 mbit/s. width: 2.52"" (64 mm), depth: 6.61"" (168 mm). compliance industry standards: ieee 802.3z, 802.3x, dynamic 802.3ad, 802.3p, 802.1q, compatible operating systems: windows server 2003, windows server 2008, linux red hat 5.x, linux sles 10-sp1 this is an auto-generated long summary of hewlett packard enterprise 394793-b21 internal ethernet 1000mbit/s networking card based on the first three specs of the first five spec groups. "", "" long product name hewlett packard enterprise 394793-b21 internal ethernet 1000mbit/s networking card : the short editorial description of hewlett packard enterprise 394793-b21 internal ethernet 1000mbit/s networking card hp nc373f pci-e multifunction 1000sx gigabit server adapter """,,
3490917,computers_and_accessories,"""kingston""@id",kingston hyperx fury 16 goid ddr3  netdéveloppementscom  idid,,,
1163762,computers_and_accessories,,gigabyte gah170nwifi  prijzen nl tweakersnl,,,"Categorie Moederborden Merk Gigabyte Product Gigabyte GA-H170N-WIFI Uitvoering Gigabyte GA-H170N-WIFI EAN 4719331835361 SKU GA-H170N-WIFI Tweakers ID 461147 Productprijs € 125,40 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 131,85 Onjuiste prijs melden Productprijs € 143,90 Pakketpost Nederland vanaf € 25,- € 0,- iDeal € 0,- Totaal € 143,90 Onjuiste prijs melden Productprijs € 193,99 Pakketpost (tot € 20,-) € 0,- iDeal € 0,- Totaal € 193,99 Onjuiste prijs melden"
11761534,computers_and_accessories,,switch de escritorio 8 puertos 10100 tplink tlsf1008deses tlsf1008d  jd marketeses,""" garantía 4 años con jd market – se entrega con factura legal iva incluido. ""@es-es",,
15163826,computers_and_accessories,"""hp enterprise""",658102001 hp g8 g9 2tb 6g 72k 35 sata sc,"""description:hp 2tb 3.5-inch (lff) serial ata (sata) 6g7.2k hot-plug midline (mdl) hard drive in g8 g9(gen8 gen9) smartdrive carrier (sc) (as pictured)genuine hpe serial number and firmwaregenuine certified drivepart number(s) option part# 658079-b21 spare 658102-001""","""$209.95"" ""USD""",Specifications: Manufacturer HP Category Hard Drive Sub-Category 7.2K Generation SATA SC Part Number HP 658102-001 Product ID 459463_HP_HardDrives Type Hard Drive - Hot-Swap - Gen8 Large Form Factor 3.5 inches Capacity 2000GB Interface Type Serial ATA Connector 22-Position Serial ATA (SATA) Plug Data Transfer Rate 6G = 6Gb/sec (750 MB/s) Spindle Speed 7200RPM Native Command Queuing Supported Bytes/Sector 512
10489059,computers_and_accessories,"""hp enterprise""",493083001 hp 300gb 3g 10k 25 dp sas hdd,"""description:300gb 2.5-inch serial attached scsi (sas)sff 3g dual port hot-plug 10k hard drivein hpe drive tray (as pictured)for g1-g7 proliant sas serversgenuine serial number and firmwaregenuine certified drivepart number(s)option part# 492620-b21spare 493083-001assembly 504015-003model# dg0300balvp""","""USD"", ""$125.95""",Specifications: Manufacturer BL685c Category Hard Drive Sub-Category 10K Generation SAS Part Number BL685c 493083-001 Product ID 455387_BL685c_HardDrives Type Hard Drive - Hot-Swap Capacity 300GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM
12687605,computers_and_accessories,,samsung 960 pro mzv6p2t0bw  solid state drive 2 tb pci express 30 x4  samsung x4 solid state drives ssds cdwcom,"""experience unprecedented performance with our high-capacity, highly reliable 960 pro series nvme m.2 ssds designed for heavy workloads and engineering applications. non-volatile memory express (nvme) outperforms our sata ssds with exceptionally fast read/write speeds. samsung's magician advanced software solution provides professional management, monitoring and maintenance with automatic updates.""","""$"", ""1,299.99""",
16635278,computers_and_accessories,"""hp enterprise""",504351b21 hp 8gb 2x4gb pc6400 sdram kit null,"""description:genuine hpe 8gb (2x4gb) registered pc2-6400low power single-rank sdram memory kitpart number(s) option part# 504351-b21 (2 x 4gb)""","""CAD"", ""$98.74 CAD""",Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 800MHz Part Number 504351-B21 Products ID 455464 Storage Capacity 8GB (2 x 4GB) Technology DDR II SDRAM Form Factor DIMM 240-pin Memory Speed 800MHz (PC2-6400) Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes 504351-B21 Compatible Servers: BL465c G5 BL465c G6 G7 BL495c G5 BL495c G6 G7 BL685c G5 BL685c G6 G7 DL165 G5 DL165 G5p DL165 G6 G7 DL185 G5 DL365 G5 DL385 G5p DL385 G6 G7 DL585 G5 DL585 G6 G7 DL785 G5 DL785 G6
1298370,computers_and_accessories,"""buffalo""@en",buffalo 2tb 2x1tb linkstation 220 nas system ls220d0202en  buffalo ls220d0202  ocuken,"""the personal cloud storage and media server allowing you to back all that important bits of data without worry. protect all data with the raid1 availability. compatible with both pc and mac computers.""@en",,
17363333,computers_and_accessories,"""startech""@en",startech pci1394mp texas instruments ti chipset 4 port pci firewire carden  startech pci  ocuken,"""this 4 port (3 external/1 internal) pci 1394 firewire adapter card lets you connect ipods, mp3 players, portable drives, digital camcorders and more to your desktop computer.""@en",,
6290332,computers_and_accessories,,palit nvidia geforce gtx 1080 8gb gamerock graphics carden card ln73341  neb1080t15p21040g  scan uken,"""palit geforce gtx 1080 gamerock 8gb gddr5x vr ready graphics card, 2560 core, 1645mhz gpu, 1784mhz boost ""@en",,
16458120,computers_and_accessories,"""hp enterprise""",bd03656aba hp 364gb 10k fcal null,"""description:10 x storageworks 36.4gb 10k fibre channel 40 pin 2gb/s hotswap fcal hard drivegenuine hpe serial number and firmwarepart number(s) option part# 238590-b21 spare 240787-001 assembly 325370-001 model# bd03656aba 2-5-2 fe-19979-01""","""CAD"", ""$680.10 CAD""",Specifications: Category Storageworks HDD Sub-Category 10K Generation Fibre Channel Part Number BD03656ABA-10Pack Products ID 463709 Type Hard Drive Hot-Swap Form Factor 3.5 inches x 1 plug-in module Capacity 36.4GB Interface Type FC-AL Data Transfer Rate 2GB/s Rotational Speed 10000RPM Pins 40 Manufacturer HP/Compaq Pre-Failure Warranty Yes
6218921,computers_and_accessories,,gigabyte geforce gtx 1060 1771 mhz 6gb 8008 gddr5 pcie 30 dvihdmi3xdp miniitx video card gigabyte card  ncix,,,Graphics Processing GeForce® GTX 1060 Core Clock Boost: 1771MHz/ Base: 1556 MHz in OC Mode Process Technology 16 nm Memory Clock 8008 MHz Memory Size 6 GB Memory Type GDDR5 Memory Bus 192 bit Card Bus PCI-E 3.0 x 16 Output Dual-link DVI-D *2 HDMI-2.0b*1 (Max Resolution: 4096x2160 @60 Hz) Display Port-1.4 *1 (Max Resolution: 7680x4320 @60 Hz) Digital max resolution 7680x4320 Multi-view 4 Card size H=37 L=169 W=131 mm PCB Form ATX DirectX 12 OpenGL 4.5 Recommended PSU 400W Power Connectors 6 pin*1
13880790,computers_and_accessories,"""hp enterprise""",300680b21 hp 2gb 2x1gb 266mhz sdram kit null,"""description:genuine hpe 2gb (2x1gb) registered 266mhzddr pc2100 ecc sdram memory kitpart number(s) option part# 300680-b21 (2 modules per kit) spare 300701-001 assembly 261585-041 kit)""","""USD"", ""$120.95""",300680-B21 Compatible Servers: BL20p G2 BL30p BL40p DL360 G3 DL380 G3 DL560 DL585 G1 ML370 G3
624792,computers_and_accessories,,msi gaming z170i pro ac skylake wifi mini itx motherboarden motherboard ln67102   scan uken,"""msi z170i gaming pro ac, intel z170, s 1151, ddr4, satae, m.2 (pcie/sata), intel ac wifi + bt 4.2, usb3.1 gen1, mini itx ""@en",,
479363,computers_and_accessories,,buy online  crucial mx300 750gb sata 25 7mm ssd ct750mx300ssd1 price in indiaenus,""" crucial mx300 750gb sata 2.5″ 7mm ssd ct750mx300ssd1 ""@en-us",,Weight 0.1 kg Brand Crucial Model CT750MX300SSD1 Series MX300 SSD Capacity 750GB Form Factor 2.5″ SSD Interface SATA III SSD Read Speed 530 SSD Write Speed 510 SSD Read IOPS 92000 SSD Write IOPS 83000 SSD Height 7mm Warranty 3 Years Weight 0.1 kg Brand Crucial Model CT750MX300SSD1 Series MX300 SSD Capacity 750GB Form Factor 2.5″ SSD Interface SATA III SSD Read Speed 530 SSD Write Speed 510 SSD Read IOPS 92000 SSD Write IOPS 83000 SSD Height 7mm Warranty 3 Years
10590465,computers_and_accessories,,intel core i76700k tray  prijzen nl tweakersnl,,,"Categorie Processors Merk Intel Productserie Core i7 Product Intel Core i7-6700K Uitvoering Tray EAN 0675901346405, 8592978040642 SKU CM8066201919901 Tweakers ID 457399 Productprijs € 347,89 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 354,34 Onjuiste prijs melden Productprijs € 402,95 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 402,95 Onjuiste prijs melden Productprijs € 532,99 Pakketpost (tot € 20,-) € 0,- iDeal € 0,- Totaal € 532,99 Onjuiste prijs melden"
10433,computers_and_accessories,"""null""@en, ""crucial technology""@en", crucial  ddr3l 4 gb sodimm 204pin en crucial 204pinen specs cneten,,,
17077822,computers_and_accessories,"""hp enterprise""",589073b21 hp xeon x7560 226ghz bl680c g7  null,"""description:hp intelï¿½ xeonï¿½ x7560 bl680c g7(2.26ghz/8-core/24mb/130w)full processor option kitpart number(s) manufacturer part# 589073-b21""","""CAD"", ""$774.74 CAD""",Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 589073-B21 Products ID 458159 Product Type Processor Processor Type Intel Xeon Processor Core Octa-Core Processor Qty 1 Clock Speed 2.26GHz QuickPath Interconnect 6.40GT/s L2 Cache 2MB L3 Cache 24MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket LGA-1567 Thermal Design Power 130W
16357379,computers_and_accessories,"""hp enterprise""",346919001 hp intel xeon mp 22ghz dl560 null dl560 wholesale 346919001 price 346919001,"""description:4 x hpe intel xeon dl560 mp(2.2ghz/400mhz/2mb/550w)full 4 processor option kitpart number(s) manufacturer part# 346919-001""",,Specifications: Category Processor Sub-Category Intel Xeon MP Generation 2.2GHz Part Number 346919-001 Products ID 457695 Cache Memory 2MB Integrated Level 3 Memory 1024MB 200-MHz (DDR) Network Controller Two NC7781 PCI-X Gigabit NICs Storage Controller Smart Array 5i Plus Controller (Ultra3) Manageability Integrated Lights-Out (iLO) Hard Drives None ship standard Internal Storage Max. 293.6GB Power Supply 1 x 550W Hot Plug Redundant Optical Drive 24x IDE slimline CD-ROM Drive Diskette Drive 1.44MB Form Factor Rack 2U Dimensions (WxHxD) 17.5 in x 3.4 in x 25.7 in
3968973,other_electronics,"""startech.com""",startechcom sv231dpddua 2 port dual displayport usb kvm switch with audio startechcom sv231dpddua displayport,"""overviewthe sv231dpddua 2-port usb dual displayport kvm switch combines the next generation of digital display interface standards with seamless usb kvm control of connected pc or mac computers. the world''s first dual monitor displayport kvm switch allows you to switch between two high-end machines, with dual head or twin displayport video cards in each. the switch can also provide the ideal solution for computers with a single displayport video out, and a second video source such as dvi, using a low cost accessory adapter. delivering ideal multi-computer control for demanding high-resolution multimedia applications, or computer environments requiring true high definition capability, the robust kvm switch supports dual displayport connections with native resolutions of 2560 x 1600 (@60 hz, 30 bpp), as well as 2-channel stereo audio and microphone input. suitable for applications that utilize high quality static imaging, such as medical/health care applications (mri, x-ray diagnostics etc.), the kvm switch supports a maximum resolution of 3840 x 2400 at a reduced refresh rate. the sv231dpddua backed by our 3-year warranty and free lifetime technical support, guaranteeing dependable, long-lasting performance.features: standard warranty: 3 year weight (approximate): 2.65 lb graphics resolution: 3840 x 2400 @ 60 hz number of computers: 2 video signals: wquxga dimensions: 2.27"" height x 6.34"" width x 3.94"" depth user/console ports: 2 x 20-pin displayport female, 2 x type a female usb 2.0 usb, 2 x mini-phone female audio number of users: 1 computer ports: 4 x 20-pin displayport female, 2 x type b female usb 2.0 usb, 4 x mini-phone female audio details general information manufacturer: startech.com manufacturer part number: sv231dpddua manufacturer website: www.startech.com brand name: startech.com product name: 2 port dual displayport usb kvm switch with audio marketing information: the sv231dpddua 2-port usb dual displayport kvm switch combines the next generation of digital display interface standards with seamless usb kvm control of connected pc or mac computers. the world''s first dual monitor displayport kvm switch allows you to switch between two high-end machines, with dual head or twin displayport video cards in each. the switch can also provide the ideal solution for computers with a single displayport video out, and a second video source such as dvi, using a low cost accessory adapter. delivering ideal multi-computer control for demanding high-resolution multimedia applications, or computer environments requiring true high definition capability, the robust kvm switch supports dual displayport connections with native resolutions of 2560 x 1600 (@60 hz, 30 bpp), as well as 2-channel stereo audio and microphone input. suitable for applications that utilize high quality static imaging, such as medical/health care applications (mri, x-ray diagnostics etc.), the kvm switch supports a maximum resolution of 3840 x 2400 at a reduced refresh rate. the sv231dpddua backed by our 3-year warranty and free lifetime technical support, guaranteeing dependable, long-lasting performance. product type: kvm switch technical information number of computers: 2 number of users: 1 video signals: wquxga graphics resolution: 3840 x 2400 @ 60 hz interfaces/ports user/console ports: 2 x 20-pin displayport female2 x type a female usb 2.0 usb2 x mini-phone female audio computer ports: 4 x 20-pin displayport female2 x type b female usb 2.0 usb4 x mini-phone female audio other ports: 2 x type a female usb 2.0 usb power description input voltage: 12 v dc physical characteristics dimensions: 2.27"" height x 6.34"" width x 3.94"" depth weight (approximate): 2.65 lb miscellaneous green compliance: yes green compliance certificate/authority: rohs warranty standard warranty: 3 year product reviews customer voting select your rating... excellent! very good good fair poor add your review here your name: your message: """,,
11325776,computers_and_accessories,,corsair 32gb ddr4 vengeance lpx 3000mhz memory kit 2x16gben 2x16gb ln67155  cmk32gx4m2b3000c15  scan uken,"""32gb (2x16gb) corsair ddr4 vengeance lpx black, pc4-24000 (3000), non-ecc unbuffered, cas 15-17-17-35, xmp 2.0, 1.35v ""@en",,Specifications Size 32GB (2x16GB) Memory Model Vengeance LPX Black Max. Memory Channels Provided by Kit Dual (2) Memory Type DDR4 Memory Type (ECC) Non-ECC Memory Type (R/U) UDIMM (Unbuffered) Memory Speed PC4-24000 (3000) Pins 288 CAS Latency 15-17-17-35 Voltage 1.35 V Validated Compatible with Cooler Anodised Aluminium Heatspreader Features XMP 2.0
10904035,computers_and_accessories,"""corsair""",corsair  vengeance lpx 16gb 2 x 8gb ddr42400 memory memory cmk16gx4m2a2400c14 pcpartpicker españa,,,
3407696,computers_and_accessories,,1 port pci gigabit network card from startech st1000bt32en st1000bt32 ln75086  scan uken,"""1 port startech pci gigabit ethernet adapter card, full and half duplex support, supports wake-on-lan function ""@en",,
17231434,computers_and_accessories,"""kingston""@en-us",kingston digital 32 gb microsdhc flash memory card sdc432gbenus computer accessories  peripherals  page 6  laptops outlet directenus,"""in capacities ranging from 4 - 32gb, microsdhc cards offer higher storage capacities for more music, more videos, more pictures, more games â€” more of everything you need in todayâ€™s mobile world. the microsdhc card allows you to maximize todayâ€™s revolutionary mobile devices. kingstonâ€™s microsdhc cards use the new speed â€œclassâ€ rating that guarantee a minimum data transfer rate for optimum performance with devices that use microsdhc. identical in physical size to todayâ€™s standard microsd card, the microsdhc cards are designed to comply with sd specification version 2.00 and are only recognized by microsdhc host devices. they can be used as full-size sdhc cards when used with the included adapter**. to ensure compatibility, look for the microsdhc or sdhc logo on host devices (e.g. phones, pdas, and cameras). wherever you find yourself in the mobile world, you can trust and rely on kingstonâ€™s microsdhc cards. all cards are 100-percent tested and are backed by a lifetime warranty and free live technical support.""@en-us",,
642942,computers_and_accessories,,buy online  intel boxnuc5i5ryh core i5 nuc barebone kit mini pc price in indiaenus,""" intel boxnuc5i5ryh core i5 nuc barebone kit mini pc ""@en-us",,Weight 3 kg HDMI 1 x Mini HDMI 1.4a Front USB 2 x USB 3.0/2 x Internal USB 2.0 via header Bluetooth Yes VGA 1 x Mini DisplayPort 1.2 USB 3.0 / 2.0 2 x USB 3.0 Warranty 3 Years SMPS Power 12-19V DC Power Input Wireless LAN WiFi LAN Speed 10/100/1000Mbps CPU Type Intel Core i5-5250U Model BOXNUC5i5RYH Memory installed Memory RAM Type DDR3L 1600/1333 Hard Drive Installed No Maximum Memory 16GB Brand Intel Weight 3 kg HDMI 1 x Mini HDMI 1.4a Front USB 2 x USB 3.0/2 x Internal USB 2.0 via header Bluetooth Yes VGA 1 x Mini DisplayPort 1.2 USB 3.0 / 2.0 2 x USB 3.0 Warranty 3 Years SMPS Power 12-19V DC Power Input Wireless LAN WiFi LAN Speed 10/100/1000Mbps CPU Type Intel Core i5-5250U Model BOXNUC5i5RYH Memory installed Memory RAM Type DDR3L 1600/1333 Hard Drive Installed No Maximum Memory 16GB Brand Intel
15783746,computers_and_accessories,"""hp enterprise""",py276aa hp 80gb 72k 35 nhp sata null price py276aa2pack new py276aa sata 2 pack wholesale,"""description: 2 x 80gb serial ata (sata) hard drive 7.2k 3.5-inchpart number(s)hewlett-packard part# py276aa""",,Specifications: Category Proliant HardDrive Sub-Category 7.2K Generation SATA NHP Part Number PY276AA-2Pack Products ID 144179 Type Hard Drive - Internal Capacity 80GB Interface Type Serial ATA II Connector 22 - Position Serial ATA (SATA) Plug Data Transfer Rate 300MB/s Package Qty 2 PY276AA Compatible Servers: XW4400 6400 8400 9400 Workstations
15134518,computers_and_accessories,"""hp enterprise""",376638b21 hp 1gb pc3200 reg ecc kit null price 376638b21 new 376638b21 kit wholesale,"""description:genuine hpe 1gb memory kit (2 x 512mb)registered pc3200 sdrampart number(s) option part# 376638-b21""",,Specifications: Category Proliant Memory Sub-Category Genuine HP Memory Generation 1GB Part Number 376638-B21 Products ID 142767 Storage Capacity 1GB ( 2 x 512KB ) Upgrade Type System Specific Technology DDR SDRAM Form Factor DIMM 184-pin Memory Speed 400MHz (PC3200) Data Integrity Check ECC Application Server Memory Server Model HP Proliant Compatibility HP Proliant Servers Manufacturer Hewlett-Packard HP Serial Number Yes HP Logo Yes Guaranteed Genuine HP Yes
3090561,computers_and_accessories,,startechcom dual video universal usb 30 laptop docking station hdmi dvi vga blacken usb3sdockhdven,,,
3334381,computers_and_accessories,,amd ryzen 7 1800x boxes,"""procesador cpu 8c/16t unlocked, auto-oc, 3.6/4.0ghz, zen summit ridge 14nm, socket am4, ram dual ddr4, 4mb l2+16mb l3 cache, 95w, 20x pcie""@es",,
14690823,computers_and_accessories,"""speck""@en",seethru macbook 12 casesen,""" .feature-tab { background-color: #fff; padding: 1em 2em 3em; } .feature-tab h3 { font-size: 1.8em; margin: 0.5em 0; line-height: 1.2; } .feature-tab h4 { font-size: 1.4em; margin: 1.5em 0 0.5em; } .feature-tab ul { padding-left: 1em; } .feature-tab li { line-height: 1.4; margin-top: 0.7em; list-style-type: disc; } .feature-tab li:first-of-type { margin-top: 0; } .feature-tab p { line-height: 1.4; padding: 0.5em 0; font-size: 1.2em; } .feature-tab li, .feature-tab p { color: #444; } .feature-tab a, .feature-tab p a { color: #09c; } .pt_product-details .product-detail-wrapper .product-detail-back .tab-content-new { padding: 0; } seethru® fits macbook 12"" (2015 and 2017 models). seethru is the #1 bestselling hardshell case for macbook* and is designed to take an impact – and make one. the form-fitting hardshell on our seethru macbook 12"" case keeps scuffs and scratches at bay for on-the-go protection. its sleek design features a lightweight two-piece design that’s easy to put on and remove. plus, rubberized feet add stability to prevent sliding and tilting so your macbook 12"" stays grounded. our onyx black color option features a textured, scratch-resistant matte finish that resists scratches, fingerprints, and smudges while providing your macbook 12"" with a comfortable grip. like all of our products, this macbook 12"" case has been lab-tested against extreme temperatures, cracks, chemicals, and abrasions. speck makes products that are designed for impact to protect the tech you rely on. with a balance of slim lines and military-grade protection, we provide a difference you can see and feel. *#1 best-selling hardshell macbook brand. npd laptop cases. 2012-2016. ""@en",,
9010904,computers_and_accessories,"""219""@en",asus geforce gtx 1050 expedition 2gb gddr5 graphics card en  exgtx10502g novatechen,"""1354mhz core, 1455mhz boost, 7008mhz 128-bit memory, 640 cuda cores, dvi-d, hdmi, dport, length 212mm, 3 year warranty""@en",,
174471,computers_and_accessories,"""corsair""",corsair vengeance blue 4gb ddr3 1600 1x4gb cl9 module module  cmz4gx3m1a1600c9b,"""corsair vengeance blue 4gb ddr3 1600 (1x4gb) cl9 module""",,Item Code : MEC-D3-4096EB6 Item : Corsair Vengeance Blue 4Gb DDR3 1600 (1x4Gb) CL9 Module Brand : Corsair Model : CMZ4GX3M1A1600C9B EAN : 8435910123556 Size : 4Gb Bus Speed : 1600MHz PC3-12800 CAS Latency : 9-9-9-24 Number of Pins : 240-pin Other : Cerulean Blue heatsink Weight (kg) : 0.20 Price : £28.27
4345896,computers_and_accessories,"""seagate """,seagate barracuda 2tb sata iii 35 hard drive drive  7200rpm 64mb st2000dm006  ccl computers,""" seagate brings over 20 years of trusted performance and reliability to the seagate barracuda 3.5 inch hdds-now available in capacities up to 4tb. versatile mix of capacity and price point options to fit any budget. multi-tier caching technology for excellent hard drive performance. barracuda leads the industry with the highest capacities for desktops and mobile computers.the uncompromising barracuda marries industry-leading storage capacity with 7,200 rpm spin speeds for snappy performance and load times when gaming or performing heavy workloads. """,,
16856034,computers_and_accessories,"""hp enterprise""",637414b21 hp xeon e5607 226ghz bl460c g7  null new 637414b21 wholesale price 637414b21,"""description:hp intelï¿½ xeonï¿½ e5607 bl460c g7(2.26ghz/4-core/8mb/80w)full processor option kitpart number(s) manufacturer part# 637414-b21""",,Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 637414-B21 Products ID 458218 Product Type Processor Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.26GHz QuickPath Interconnect 4.8GT/s L2 Cache 1MB L3 Cache 8MB 64-bit Processing Yes Process Technology 32nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W
9813986,computers_and_accessories,,corsair memory 4gb ddr3 sodimm pc38500 1066 dual channel laptopen laptop ln26795  cm3x4gsd1066  scan uken,"""4gb corsair ddr3 value so-dimm pc3-8500 (1066), 204 pin, non-ecc unbuffered, cas 7-7-7-20, 1.5v ""@en",,Specifications Size 4GB Memory Model N/A Max. Memory Channels Provided by Kit Memory Type DDR3 SO-DIMM Memory Type (ECC) Non-ECC Memory Type (R/U) UDIMM (Unbuffered) Memory Speed PC3-8500 (1066) Pins 204 CAS Latency 7-7-7-20 Voltage 1.5 V Validated Compatible with Cooler Features
17440137,computers_and_accessories,,hp mcafee live safe service elicense 12 months  3 for freeen free  hp store switzerlanden service elicense,""" mcafee livesafe gives you complete protection, keeping your identity and data safe from theft and misuse, everywhere you go. it’s one service that secures every device you own, including pc, mac, smart phone and tablet, at no extra cost.  mcafee livesafe gives your hp pc a deeper level of protection by taking advantage of intel based technology. it includes a wide range of easy to use security features including mcafee safekey password manager which enables you to easily and securely manage all your passwords and secure online storage with mcafee personal locker which allows you to securely store your most sensitive documents.mcafee livesafe gives you confidence in knowing that all your devices are covered, all of the time. protect your identity, secure your data ; complete protection for all your devices ; unlimited licenses for all your devices ; ""@en",,
7281792,computers_and_accessories,,sandisk extreme microsdxc 64gb  prijzen nl tweakersnl,,,"Categorie Geheugenkaarten Merk Sandisk Product Sandisk Extreme Uitvoering microSDXC 64GB EAN 0619659155971 SKU SDSQXAF-064G-GN6MA Tweakers ID 809123 Productprijs € 37,90 Reguliere briefpost € 0,- iDeal € 0,- Totaal € 37,90 Onjuiste prijs melden Productprijs € 41,99 Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 41,99 Onjuiste prijs melden Productprijs € 41,99 Pakketpost € 0,- iDeal € 0,- Totaal € 41,99 Onjuiste prijs melden Productprijs € 41,99 Opsturen vanaf 20.- € 0,- iDeal € 0,- Totaal € 41,99 Onjuiste prijs melden Productprijs € 40,85 Pakketpost NL DPD € 2,50 iDeal € 0,- Totaal € 43,35 Onjuiste prijs melden Productprijs € 42,- Pakketpost vanaf € 1,95 iDeal € 0,- Totaal € 43,95 Onjuiste prijs melden Productprijs € 40,50 Pakketpost DPD € 3,95 iDeal € 0,- Totaal € 44,45 Onjuiste prijs melden Productprijs € 42,99 Pakketpost tot 1 kg € 2,95 iDeal € 0,- Totaal € 45,94 Onjuiste prijs melden Productprijs € 42,29 Opsturen tot €49.99,- € 3,99 iDeal € 0,- Totaal € 46,28 Onjuiste prijs melden Productprijs € 41,- Pakketpost (tot € 100,-) € 5,95 iDeal € 0,- Totaal € 46,95 Onjuiste prijs melden Productprijs € 46,99 Pakketpost (vanaf € 20,- i.c.m. iDEAL) € 0,- iDeal € 0,- Totaal € 46,99 Onjuiste prijs melden Productprijs € 43,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 47,90 Onjuiste prijs melden Productprijs € 49,95 Pakketpost € 0,- iDeal € 0,- Totaal € 49,95 Onjuiste prijs melden Productprijs € 50,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 50,- Onjuiste prijs melden Productprijs € 40,16 Pakketpost tot € 99,- € 9,50 iDeal € 0,50 Totaal € 50,16 Onjuiste prijs melden Productprijs € 52,03 Pakketpost (vanaf € 29,95) € 0,- iDeal € 0,- Totaal € 52,03 Onjuiste prijs melden Productprijs € 50,03 Pakketpost (< € 54,33) € 5,43 iDeal € 0,- Totaal € 55,46 Onjuiste prijs melden"
11354446,computers_and_accessories,,4gb 2666mhz ddr4 cl15 hx fur bk bk  tradineurcom,"""capacidad total: 16 gb; frecuencia (bus clock rate): 2.666 mhz; tecnología: ddr4 tft; kit: no; tipología: dimm analogico; generica: sí""",,
5022581,computers_and_accessories,,hyperx fury  ddr3 4 gb dimm 240pin  hyperx 240pin hx316c10f4 system memory ram cdwcom,"""hyperx fury ddr3 memory automatically overclocks for hassle-free, plug-and-play functionality that gets you in the game faster and instant top-level performance that helps you win it. it draws less power and generates less heat. its asymmetric, aggressive design lets you stand out from the crowd of squared designs and features quality aluminum and a diamond-cut finish.""","""$"", ""39.99""",
14260179,computers_and_accessories,"""hp enterprise""",295643b21 hp smart array 3200 null price 295643b21 3200 wholesale 295643b21,"""description: smart array 3200 2ch pciultra2 scsi controller 64mbpart number(s) option part# 295643-b21""",,"Specifications: Category Proliant Sub-Category Controller Generation Ultra2 Part Number 295643-B21 Products ID 1070 RAID Level RAID 0, RAID 1, RAID 4, RAID 5 Max Storage Devices Qty 30 Supported Devices Hard Drive Buffer Size 64MB (Installed) / 64MB (Max) Data Transfer Rate 80MB/s Controller Interface Type Ultra2 Wide SCSI Interface(s) Required PCI Device Type Storage Controller (RAID) Plug-in Card Compatibility PC"
16748178,computers_and_accessories,"""hp enterprise""",364430b21 hp msa50 10bay 1u enclosure null,"""description: hp storageworks msa50 10-bay 1u rm sata/sas enclosure option part# 364430-b21 ""","""CAD"", ""$389.94 CAD""",Specifications: Category Proliant Storage Sub-Category StorageWorks Generation MSA50 Part Number 364430-B21 Products ID 141950 Form Factor Rack Mountable Special Features Hot Plug Protocol supported 3Gb/s SAS 1.5Gb/s SATA Input voltage 110-240 V AC I/O Module Connector SAS SFF 8470 Connector Power 180 Watts per supply (load) Buttons/LED Indicators UID Button (top) Drive LED Indicators Drive LED (top) - On-line/Activity Shipping Dimensions 12 x 23.5 x 33 in
